CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.StudentID
984,51,3302,"10(B,D,F,H)",654
520,2,3300,"2-3(A,C,E,G)",654
1170,9,3301,10-11(E),654
225,1,3300,"4-5(A,C,E,G)",654
335,2,3300,"8-9(A,C,E,G)",654
716,2,3301,"11-13(B,D,F,H)",654
717,2,3302,"11-13(B,D,F,H)",654
982,51,3301,"10(B,D,F,H)",654
Junior HR,2,3300,1(A-H),654
927,1,3300,"14(B,D,F,H)",654
983,42,3302,"9(A,C,E,G)",659
106,14,3300,"12-13(B,D,F,H)",659
408,7,3300,"8-9(B,D,F,H)",659
606,1,3300,"2-3(A,C,E,G)",659
982,52,3301,"11(B,D,F,H)",659
984,22,3302,"5(B,D,F,H)",659
1170,3,3301,4-5(C),659
1171,5,3302,6-7(E),659
221,2,3300,"2-3(B,D,F,H)",659
718,2,3302,"4-5(A,C,E,G)",659
330,6,3300,"12-13(A,C,E,G)",659
510,11,3300,"6-7(B,D,H)",659
510L,11,3300,6-7(F),659
714,1,3301,"8-9(A,C,E,G)",659
742,3,3302,"10-11(A,C,E,G)",659
981,52,3301,"11(A,C,E,G)",659
Junior HR,3,3300,1(A-H),659
1170,2,3301,2-3(F),660
254,3,3300,"4-5(B,D,F,H)",660
520,5,3300,"12-13(B,D,F,H)",660
530L,1,3300,"2-4(A,C)",660
981,31,3301,"6(A,C,E,G)",660
983,32,3302,"7(A,C,E,G)",660
106,11,3300,"10-11(B,D,F,H)",660
1093,1,3302,"10-11(A,C,E,G)",660
1171,2,3302,2-3(F),660
413,2,3300,"6-7(B,D,F,H)",660
530,1,3300,"2-4(E,G)",660
606,5,3300,"12-13(A,C,E,G)",660
719,3,3301,"10-11(A,C,E,G)",660
982,41,3301,"8(B,D,F,H)",660
984,41,3302,"8(B,D,F,H)",660
Junior HR,4,3300,1(A-H),660
330,4,3300,"8-9(A,C,E,G)",660
335,3,3300,"10-11(A,C,E,G)",661
981,42,3301,"9(A,C,E,G)",661
983,42,3302,"9(A,C,E,G)",661
106,12,3300,"12-13(B,D,F,H)",661
254,1,3300,"6-7(A,C,E,G)",661
411,1,3300,"12-13(A,C,E,G)",661
608,4,3300,"2-3(B,D,F,H)",661
520,2,3300,"2-3(A,C,E,G)",661
1170,10,3301,10-11(F),661
1032,1,3300,"8-9(B,D,F,H)",661
1092,3,3301,"4-5(A,C,E,G)",661
1171,3,3302,4-5(C),661
982,31,3301,"6(B,D,F,H)",661
984,31,3302,"6(B,D,F,H)",661
Junior HR,5,3300,1(A-H),661
1093,2,3302,"4-5(A,C,E,G)",661
1094,1,3301,"4-5(B,D,F,H)",663
493,1,3300,"10-11(B,D,F,H)",663
606,1,3300,"2-3(A,C,E,G)",663
982,31,3301,"6(B,D,F,H)",663
984,31,3302,"6(B,D,F,H)",663
216,4,3300,"12-13(A,C,E,G)",663
1171,12,3302,12-13(D),663
106,7,3300,"2-3(B,D,F,H)",663
335,3,3300,"10-11(A,C,E,G)",663
520,3,3300,"8-9(B,D,F,H)",663
644,2,3302,"6-7(A,C,E,G)",663
981,32,3301,"7(A,C,E,G)",663
Junior HR,6,3300,1(A-H),663
225,1,3300,"4-5(A,C,E,G)",663
983,41,3302,"8(A,C,E,G)",663
1170,12,3301,12-13(D),663
927,1,3300,"14(B,D,F,H)",663
408,3,3300,"8-9(A,C,E,G)",664
719,7,3301,"8-9(B,D,F,H)",664
982,31,3301,"6(B,D,F,H)",664
984,31,3302,"6(B,D,F,H)",664
216,2,3300,"4-5(A,C,E,G)",664
981,52,3301,"11(A,C,E,G)",664
983,52,3302,"11(A,C,E,G)",664
520,2,3300,"2-3(A,C,E,G)",664
335,4,3300,"4-5(B,D,F,H)",664
382,1,3300,"12-13(A,C,E,G)",664
714,4,3302,"8-9(B,D,F,H)",664
718,10,3302,"6-7(A,C,E,G)",664
106,7,3300,"2-3(B,D,F,H)",664
1060,1,3301,"6-7(C,G)",664
Junior HR,7,3300,1(A-H),664
1170,10,3301,10-11(F),664
1171,10,3302,10-11(F),664
608,7,3300,"12-13(B,D,F,H)",664
927,1,3300,"14(B,D,F,H)",664
1094,2,3302,"4-5(B,D,F,H)",666
1171,1,3302,2-3(E),666
335,1,3300,"4-5(A,C,E,G)",666
981,41,3301,"8(A,C,E,G)",666
984,52,3302,"11(B,D,F,H)",666
1095,1,3301,"12-13(A,C,E,G)",666
1170,10,3301,10-11(F),666
520,3,3300,"8-9(B,D,F,H)",666
806,2,3300,"14(B,D,F,H)",666
982,32,3301,"7(B,D,F,H)",666
983,42,3302,"9(A,C,E,G)",666
Junior HR,8,3300,1(A-H),666
254,1,3300,"6-7(A,C,E,G)",666
106,7,3300,"2-3(B,D,F,H)",666
608,7,3300,"12-13(B,D,F,H)",666
428,1,3300,"10-11(A,C,E,G)",666
922,6,3302,"10-11(B,D,F,H)",668
982,51,3301,"10(B,D,F,H)",668
106,4,3300,"8-9(A,C,E,G)",668
1170,1,3301,2-3(E),668
1171,1,3302,2-3(E),668
510L,8,3300,12-13(D),668
719,7,3301,"8-9(B,D,F,H)",668
984,42,3302,"9(B,D,F,H)",668
335,1,3300,"4-5(A,C,E,G)",668
983,51,3302,"10(A,C,E,G)",668
408,5,3300,"2-3(B,D,F,H)",668
225,4,3300,"12-13(A,C,E,G)",668
510,8,3300,"12-13(B,F,H)",668
606,6,3300,"4-5(B,D,F,H)",668
981,51,3301,"10(A,C,E,G)",668
Junior HR,10,3300,1(A-H),668
719,8,3302,"8-9(B,D,F,H)",669
984,32,3302,"7(B,D,F,H)",669
404,4,3300,"12-13(A,C,E,G)",669
216,8,3300,"12-13(B,D,F,H)",669
510,3,3300,"4-5(C,E,G)",669
983,41,3302,"8(A,C,E,G)",669
510L,3,3300,4-5(A),669
714,3,3301,"8-9(B,D,F,H)",669
982,32,3301,"7(B,D,F,H)",669
106,8,3300,"4-5(B,D,F,H)",669
1060,2,3302,"10-11(D,H)",669
335,3,3300,"10-11(A,C,E,G)",669
Junior HR,1,3300,1(A-H),669
608,4,3300,"2-3(B,D,F,H)",669
1170,5,3301,6-7(E),669
1171,5,3302,6-7(E),669
981,41,3301,"8(A,C,E,G)",669
927,1,3300,"14(B,D,F,H)",669
1170,9,3301,10-11(E),674
1171,9,3302,10-11(E),674
330,3,3300,"6-7(B,D,F,H)",674
511,3,3300,"12-13(D,F,H)",674
608,3,3300,"12-13(A,C,E,G)",674
983,31,3302,"6(A,C,E,G)",674
106,4,3300,"8-9(A,C,E,G)",674
408,1,3300,"2-3(A,C,E,G)",674
511L,3,3300,12-13(B),674
558,4,3302,"8-9(B,D,F,H)",674
718,7,3301,"10-11(B,D,F,H)",674
981,32,3301,"7(A,C,E,G)",674
982,42,3301,"9(B,D,F,H)",674
984,52,3302,"11(B,D,F,H)",674
221,2,3300,"2-3(B,D,F,H)",674
885,1,3301,"4-5(A,C,E,G)",674
Junior HR,2,3300,1(A-H),674
520,1,3300,"12-13(A,C,E,G)",675
106,3,3300,"6-7(A,C,E,G)",675
981,41,3301,"8(A,C,E,G)",675
983,41,3302,"8(A,C,E,G)",675
493,1,3300,"10-11(B,D,F,H)",675
545,2,3300,"2-3(B,D,F,H)",675
984,42,3302,"9(B,D,F,H)",675
252,2,3300,"10-11(A,C,E,G)",675
527,3,3300,"6-7(B,D,F,H)",675
982,42,3301,"9(B,D,F,H)",675
335,5,3300,"12-13(B,D,F,H)",675
1170,3,3301,4-5(C),675
1171,3,3302,4-5(C),675
608,1,3300,"2-3(A,C,E,G)",675
Junior HR,3,3300,1(A-H),675
718,7,3301,"10-11(B,D,F,H)",679
330,2,3300,"4-5(A,C,E,G)",679
981,51,3301,"10(A,C,E,G)",679
520,1,3300,"12-13(A,C,E,G)",679
719,8,3302,"8-9(B,D,F,H)",679
1170,1,3301,2-3(E),679
1171,1,3302,2-3(E),679
982,41,3301,"8(B,D,F,H)",679
106,7,3300,"2-3(B,D,F,H)",679
252,3,3300,"4-5(B,D,F,H)",679
412,3,3300,"8-9(A,C,E,G)",679
608,7,3300,"12-13(B,D,F,H)",679
983,51,3302,"10(A,C,E,G)",679
984,52,3302,"11(B,D,F,H)",679
Junior HR,4,3300,1(A-H),679
982,22,3301,"5(B,D,F,H)",681
335,3,3300,"10-11(A,C,E,G)",681
520,5,3300,"12-13(B,D,F,H)",681
606,1,3300,"2-3(A,C,E,G)",681
981,42,3301,"9(A,C,E,G)",681
1170,3,3301,4-5(C),681
984,52,3302,"11(B,D,F,H)",681
106,7,3300,"2-3(B,D,F,H)",681
1093,2,3302,"4-5(A,C,E,G)",681
1095,1,3301,"12-13(A,C,E,G)",681
1171,8,3302,8-9(D),681
254,1,3300,"6-7(A,C,E,G)",681
380,5,3301,"8-9(B,D,F,H)",681
413,2,3300,"6-7(B,D,F,H)",681
983,42,3302,"9(A,C,E,G)",681
Junior HR,5,3300,1(A-H),681
335,4,3300,"4-5(B,D,F,H)",689
510,1,3300,"10-11(A,C,E)",689
981,32,3301,"7(A,C,E,G)",689
983,42,3302,"9(A,C,E,G)",689
216,1,3300,"2-3(A,C,E,G)",689
718,10,3302,"6-7(A,C,E,G)",689
1170,3,3301,4-5(C),689
1171,3,3302,4-5(C),689
106,5,3300,"12-13(A,C,E,G)",689
411,3,3300,"8-9(B,D,F,H)",689
510L,1,3300,10-11(G),689
608,7,3300,"12-13(B,D,F,H)",689
719,9,3301,"8-9(A,C,E,G)",689
982,52,3301,"11(B,D,F,H)",689
984,52,3302,"11(B,D,F,H)",689
Junior HR,7,3300,1(A-H),689
216,7,3300,"10-11(B,D,F,H)",699
982,41,3301,"8(B,D,F,H)",699
984,31,3302,"6(B,D,F,H)",699
1170,12,3301,12-13(D),699
1171,12,3302,12-13(D),699
330,2,3300,"4-5(A,C,E,G)",699
520,2,3300,"2-3(A,C,E,G)",699
608,2,3300,"8-9(A,C,E,G)",699
983,31,3302,"6(A,C,E,G)",699
106,6,3300,"12-13(A,C,E,G)",699
411,2,3300,"2-3(B,D,F,H)",699
558,4,3302,"8-9(B,D,F,H)",699
981,32,3301,"7(A,C,E,G)",699
Junior HR,10,3300,1(A-H),699
880,9,3301,"6-7(B,D,F,H)",699
606,6,3300,"4-5(B,D,F,H)",701
880,3,3301,"10-11(A,C,E,G)",701
1170,2,3301,2-3(F),701
1171,2,3302,2-3(F),701
106,10,3300,"8-9(B,D,F,H)",701
216,7,3300,"10-11(B,D,F,H)",701
330,6,3300,"12-13(A,C,E,G)",701
485,1,3300,"6-7(A,C,E,G)",701
511,1,3300,"4-5(A,C,E)",701
511L,1,3300,4-5(G),701
558,2,3302,"8-9(A,C,E,G)",701
981,42,3301,"9(A,C,E,G)",701
983,52,3302,"11(A,C,E,G)",701
982,31,3301,"6(B,D,F,H)",701
984,31,3302,"6(B,D,F,H)",701
Junior HR,1,3300,1(A-H),701
922,3,3301,"10-11(A,C,E,G)",704
216,5,3300,"4-5(B,D,F,H)",704
411,2,3300,"2-3(B,D,F,H)",704
106,5,3300,"12-13(A,C,E,G)",704
330,8,3300,"10-11(B,D,F,H)",704
511,1,3300,"4-5(A,C,E)",704
511L,1,3300,4-5(G),704
880,7,3302,"6-7(A,C,E,G)",704
982,41,3301,"8(B,D,F,H)",704
984,42,3302,"9(B,D,F,H)",704
Junior HR,2,3300,1(A-H),704
608,2,3300,"8-9(A,C,E,G)",704
983,51,3302,"10(A,C,E,G)",704
981,31,3301,"6(A,C,E,G)",704
1170,6,3301,6-7(F),704
1171,6,3302,6-7(F),704
927,1,3300,"14(B,D,F,H)",704
982,32,3301,"7(B,D,F,H)",710
1171,12,3302,12-13(D),710
330,7,3300,"4-5(B,D,F,H)",710
545,2,3300,"2-3(B,D,F,H)",710
719,4,3302,"10-11(A,C,E,G)",710
983,41,3302,"8(A,C,E,G)",710
106,10,3300,"8-9(B,D,F,H)",710
1170,12,3301,12-13(D),710
226,2,3300,"12-13(A,C,E,G)",710
411,4,3300,"6-7(A,C,E,G)",710
520,4,3300,"10-11(B,D,F,H)",710
608,1,3300,"2-3(A,C,E,G)",710
981,41,3301,"8(A,C,E,G)",710
984,32,3302,"7(B,D,F,H)",710
Junior HR,4,3300,1(A-H),710
330,5,3300,"2-3(B,D,F,H)",711
106,12,3300,"12-13(B,D,F,H)",711
221,1,3300,"4-5(A,C,E,G)",711
426,1,3300,"8-9(B,D,F,H)",711
510,1,3300,"10-11(A,C,E)",711
510L,1,3300,10-11(G),711
606,3,3300,"8-9(A,C,E,G)",711
645,2,3302,"4-5(B,D,F,H)",711
981,31,3301,"6(A,C,E,G)",711
982,52,3301,"11(B,D,F,H)",711
983,31,3302,"6(A,C,E,G)",711
984,52,3302,"11(B,D,F,H)",711
1171,1,3302,2-3(E),711
1170,1,3301,2-3(E),711
Junior HR,5,3300,1(A-H),711
880,4,3301,"4-5(B,D,F,H)",711
1199,93,3300,"6-7(B,D,F,H)",711
981,32,3301,"7(A,C,E,G)",716
510,6,3300,"10-11(B,D,F)",716
510L,6,3300,10-11(H),716
982,32,3301,"7(B,D,F,H)",716
984,32,3302,"7(B,D,F,H)",716
1171,12,3302,12-13(D),716
1170,12,3301,12-13(D),716
225,4,3300,"12-13(A,C,E,G)",716
426,1,3300,"8-9(B,D,F,H)",716
983,41,3302,"8(A,C,E,G)",716
106,7,3300,"2-3(B,D,F,H)",716
330,1,3300,"2-3(A,C,E,G)",716
350,1,3301,"8-9(A,C,E,G)",716
606,6,3300,"4-5(B,D,F,H)",716
865,1,3302,"6-7(A,C,E,G)",716
Junior HR,6,3300,1(A-H),716
927,1,3300,"14(B,D,F,H)",716
106,7,3300,"2-3(B,D,F,H)",717
1170,7,3301,8-9(C),717
216,8,3300,"12-13(B,D,F,H)",717
380,12,3302,"4-5(B,D,F,H)",717
510,11,3300,"6-7(B,D,H)",717
719,4,3302,"10-11(A,C,E,G)",717
981,52,3301,"11(A,C,E,G)",717
984,51,3302,"10(B,D,F,H)",717
330,1,3300,"2-3(A,C,E,G)",717
1050,6,3301,"8-9(A,E)",717
1092,4,3302,"6-7(A,C,E,G)",717
1171,13,3302,"14(A,C,E,G)",717
225,1,3300,"4-5(A,C,E,G)",717
426,1,3300,"8-9(B,D,F,H)",717
510L,11,3300,6-7(F),717
606,5,3300,"12-13(A,C,E,G)",717
982,52,3301,"11(B,D,F,H)",717
983,42,3302,"9(A,C,E,G)",717
Junior HR,7,3300,1(A-H),717
106,10,3300,"8-9(B,D,F,H)",718
1170,10,3301,10-11(F),718
982,32,3301,"7(B,D,F,H)",718
984,32,3302,"7(B,D,F,H)",718
981,52,3301,"11(A,C,E,G)",718
330,4,3300,"8-9(A,C,E,G)",718
510,4,3300,"12-13(A,E,G)",718
718,1,3301,"4-5(A,C,E,G)",718
1171,10,3302,10-11(F),718
408,8,3300,"12-13(B,D,F,H)",718
510L,4,3300,12-13(C),718
608,5,3300,"4-5(B,D,F,H)",718
880,1,3302,"4-5(A,C,E,G)",718
983,52,3302,"11(A,C,E,G)",718
Junior HR,8,3300,1(A-H),718
221,2,3300,"2-3(B,D,F,H)",718
608,4,3300,"2-3(B,D,F,H)",721
1170,9,3301,10-11(E),721
1171,9,3302,10-11(E),721
414,1,3300,"6-7(B,D,F,H)",721
806,1,3300,"14(A,C,E,G)",721
840,1,3300,"8(A-H) 9(A,C,E,G)",721
981,31,3301,"6(A,C,E,G)",721
982,42,3301,"9(B,D,F,H)",721
983,31,3302,"6(A,C,E,G)",721
984,42,3302,"9(B,D,F,H)",721
256,1,3300,"10-11(B,D,F,H)",721
335,1,3300,"4-5(A,C,E,G)",721
520,1,3300,"12-13(A,C,E,G)",721
106,1,3300,"2-3(A,C,E,G)",721
Junior HR,9,3300,1(A-H),721
106,7,3300,"2-3(B,D,F,H)",722
1094,1,3301,"4-5(B,D,F,H)",722
520,3,3300,"8-9(B,D,F,H)",722
981,41,3301,"8(A,C,E,G)",722
644,2,3302,"6-7(A,C,E,G)",722
983,41,3302,"8(A,C,E,G)",722
1170,5,3301,6-7(E),722
1171,1,3302,2-3(E),722
335,1,3300,"4-5(A,C,E,G)",722
254,2,3300,"10-11(A,C,E,G)",722
493,1,3300,"10-11(B,D,F,H)",722
608,3,3300,"12-13(A,C,E,G)",722
982,31,3301,"6(B,D,F,H)",722
984,31,3302,"6(B,D,F,H)",722
Junior HR,10,3300,1(A-H),722
927,1,3300,"14(B,D,F,H)",722
1170,12,3301,12-13(D),724
254,2,3300,"10-11(A,C,E,G)",724
493,1,3300,"10-11(B,D,F,H)",724
606,7,3300,"8-9(B,D,F,H)",724
981,31,3301,"6(A,C,E,G)",724
983,32,3302,"7(A,C,E,G)",724
106,4,3300,"8-9(A,C,E,G)",724
1171,12,3302,12-13(D),724
1179,26,3300,"12(B-C,E-H) 13(C,F-H)",724
330,2,3300,"4-5(A,C,E,G)",724
545,1,3300,"2-3(A,C,E,G)",724
716,1,3301,"2-4(B,D,F,H)",724
717,1,3302,"2-4(B,D,F,H)",724
982,31,3301,"6(B,D,F,H)",724
984,31,3302,"6(B,D,F,H)",724
Junior HR,1,3300,1(A-H),724
335,5,3300,"12-13(B,D,F,H)",733
485,1,3300,"6-7(A,C,E,G)",733
606,1,3300,"2-3(A,C,E,G)",733
981,22,3301,"5(A,C,E,G)",733
984,52,3302,"11(B,D,F,H)",733
1170,7,3301,8-9(C),733
1171,7,3302,8-9(C),733
982,41,3301,"8(B,D,F,H)",733
983,52,3302,"11(A,C,E,G)",733
106,7,3300,"2-3(B,D,F,H)",733
216,4,3300,"12-13(A,C,E,G)",733
922,5,3301,"10-11(B,D,F,H)",733
540,2,3300,"4-5(B,D,F,H)",733
719,8,3302,"8-9(B,D,F,H)",733
Junior HR,2,3300,1(A-H),733
510,8,3300,"12-13(B,F,H)",734
510L,8,3300,12-13(D),734
981,51,3301,"10(A,C,E,G)",734
718,7,3301,"10-11(B,D,F,H)",734
984,52,3302,"11(B,D,F,H)",734
106,7,3300,"2-3(B,D,F,H)",734
606,7,3300,"8-9(B,D,F,H)",734
885,2,3302,"4-5(B,D,F,H)",734
982,31,3301,"6(B,D,F,H)",734
983,51,3302,"10(A,C,E,G)",734
216,4,3300,"12-13(A,C,E,G)",734
411,4,3300,"6-7(A,C,E,G)",734
330,2,3300,"4-5(A,C,E,G)",734
1170,7,3301,8-9(C),734
1171,7,3302,8-9(C),734
Junior HR,3,3300,1(A-H),734
927,1,3300,"14(B,D,F,H)",734
1170,12,3301,12-13(D),735
330,2,3300,"4-5(A,C,E,G)",735
520,2,3300,"2-3(A,C,E,G)",735
922,4,3302,"10-11(A,C,E,G)",735
982,41,3301,"8(B,D,F,H)",735
106,13,3300,"6-7(B,D,F,H)",735
1171,2,3302,2-3(F),735
226,4,3300,"10-11(B,D,F,H)",735
411,1,3300,"12-13(A,C,E,G)",735
608,5,3300,"4-5(B,D,F,H)",735
719,9,3301,"8-9(A,C,E,G)",735
981,31,3301,"6(A,C,E,G)",735
983,42,3302,"9(A,C,E,G)",735
984,42,3302,"9(B,D,F,H)",735
Junior HR,4,3300,1(A-H),735
216,5,3300,"4-5(B,D,F,H)",737
1170,11,3301,12-13(C),737
335,3,3300,"10-11(A,C,E,G)",737
545,1,3300,"2-3(A,C,E,G)",737
984,41,3302,"8(B,D,F,H)",737
106,9,3300,"6-7(B,D,F,H)",737
408,8,3300,"12-13(B,D,F,H)",737
606,2,3300,"4-5(A,C,E,G)",737
714,2,3302,"8-9(A,C,E,G)",737
982,41,3301,"8(B,D,F,H)",737
983,31,3302,"6(A,C,E,G)",737
719,9,3301,"8-9(A,C,E,G)",737
981,31,3301,"6(A,C,E,G)",737
718,7,3301,"10-11(B,D,F,H)",737
1171,10,3302,10-11(F),737
Junior HR,6,3300,1(A-H),737
216,5,3300,"4-5(B,D,F,H)",738
106,3,3300,"6-7(A,C,E,G)",738
984,32,3302,"7(B,D,F,H)",738
408,7,3300,"8-9(B,D,F,H)",738
719,10,3302,"8-9(A,C,E,G)",738
982,52,3301,"11(B,D,F,H)",738
981,22,3301,"5(A,C,E,G)",738
1050,6,3301,"8-9(A,E)",738
1170,7,3301,8-9(C),738
330,1,3300,"2-3(A,C,E,G)",738
540,4,3300,"12-13(B,D,F,H)",738
606,5,3300,"12-13(A,C,E,G)",738
983,22,3302,"5(A,C,E,G)",738
1171,10,3302,10-11(F),738
Junior HR,7,3300,1(A-H),738
510L,5,3300,2-3(A),741
330,3,3300,"6-7(B,D,F,H)",741
510,5,3300,"2-3(C,E,G)",741
982,52,3301,"11(B,D,F,H)",741
984,52,3302,"11(B,D,F,H)",741
1171,8,3302,8-9(D),741
1031,1,3302,"4-5(A,C,E,G)",741
106,6,3300,"12-13(A,C,E,G)",741
1170,3,3301,4-5(C),741
221,2,3300,"2-3(B,D,F,H)",741
492,1,3300,"12-13(B,D,F,H)",741
981,31,3301,"6(A,C,E,G)",741
983,32,3302,"7(A,C,E,G)",741
606,3,3300,"8-9(A,C,E,G)",741
885,2,3302,"4-5(B,D,F,H)",741
Junior HR,8,3300,1(A-H),741
927,1,3300,"14(B,D,F,H)",741
1092,1,3301,"10-11(A,C,E,G)",744
1170,3,3301,4-5(C),744
216,6,3300,"6-7(B,D,F,H)",744
380,4,3302,"10-11(A,C,E,G)",744
606,9,3300,"12-13(B,D,F,H)",744
982,41,3301,"8(B,D,F,H)",744
106,3,3300,"6-7(A,C,E,G)",744
1095,2,3302,"12-13(A,C,E,G)",744
1171,3,3302,4-5(C),744
1179,22,3300,"4(B,D-F,H) 5(A-B,D-E,H)",744
330,8,3300,"10-11(B,D,F,H)",744
404,5,3300,"2-3(B,D,F,H)",744
514,1,3300,"2-3(A,C,E,G)",744
981,41,3301,"8(A,C,E,G)",744
983,42,3302,"9(A,C,E,G)",744
984,42,3302,"9(B,D,F,H)",744
Junior HR,1,3300,1(A-H),744
106,4,3300,"8-9(A,C,E,G)",757
981,32,3301,"7(A,C,E,G)",757
983,32,3302,"7(A,C,E,G)",757
1171,11,3302,12-13(C),757
1170,11,3301,12-13(C),757
335,6,3300,"10-11(B,D,F,H)",757
408,5,3300,"2-3(B,D,F,H)",757
540,2,3300,"4-5(B,D,F,H)",757
558,3,3301,"8-9(B,D,F,H)",757
608,1,3300,"2-3(A,C,E,G)",757
806,1,3300,"14(A,C,E,G)",757
982,32,3301,"7(B,D,F,H)",757
984,31,3302,"6(B,D,F,H)",757
850,1,3300,"10-11(A,C,E,G)",757
Junior HR,2,3300,1(A-H),757
216,2,3300,"4-5(A,C,E,G)",757
1050,4,3302,"8-9(D,H)",757
608,1,3300,"2-3(A,C,E,G)",759
106,14,3300,"12-13(B,D,F,H)",759
226,3,3300,"2-3(B,D,F,H)",759
411,3,3300,"8-9(B,D,F,H)",759
982,52,3301,"11(B,D,F,H)",759
1170,5,3301,6-7(E),759
1171,9,3302,10-11(E),759
330,4,3300,"8-9(A,C,E,G)",759
520,1,3300,"12-13(A,C,E,G)",759
527,3,3300,"6-7(B,D,F,H)",759
981,52,3301,"11(A,C,E,G)",759
983,31,3302,"6(A,C,E,G)",759
984,51,3302,"10(B,D,F,H)",759
Junior HR,3,3300,1(A-H),759
226,2,3300,"12-13(A,C,E,G)",760
408,8,3300,"12-13(B,D,F,H)",760
106,8,3300,"4-5(B,D,F,H)",760
1171,5,3302,6-7(E),760
380,15,3301,"6-7(B,D,F,H)",760
514,1,3300,"2-3(A,C,E,G)",760
742,2,3302,"6-7(B,D,F,H)",760
982,41,3301,"8(B,D,F,H)",760
1170,9,3301,10-11(E),760
330,2,3300,"4-5(A,C,E,G)",760
608,6,3300,"10-11(B,D,F,H)",760
714,1,3301,"8-9(A,C,E,G)",760
981,31,3301,"6(A,C,E,G)",760
983,42,3302,"9(A,C,E,G)",760
984,41,3302,"8(B,D,F,H)",760
Junior HR,4,3300,1(A-H),760
106,13,3300,"6-7(B,D,F,H)",764
982,42,3301,"9(B,D,F,H)",764
984,42,3302,"9(B,D,F,H)",764
1170,3,3301,4-5(C),764
252,2,3300,"10-11(A,C,E,G)",764
514,2,3300,"8-9(A,C,E,G)",764
608,6,3300,"10-11(B,D,F,H)",764
1171,5,3302,6-7(E),764
335,5,3300,"12-13(B,D,F,H)",764
411,2,3300,"2-3(B,D,F,H)",764
545,1,3300,"2-3(A,C,E,G)",764
719,6,3302,"4-5(B,D,F,H)",764
981,31,3301,"6(A,C,E,G)",764
983,22,3302,"5(A,C,E,G)",764
Junior HR,5,3300,1(A-H),764
982,51,3301,"10(B,D,F,H)",766
983,31,3302,"6(A,C,E,G)",766
984,51,3302,"10(B,D,F,H)",766
1170,1,3301,2-3(E),766
216,2,3300,"4-5(A,C,E,G)",766
408,7,3300,"8-9(B,D,F,H)",766
606,4,3300,"10-11(A,C,E,G)",766
1050,5,3301,"6-7(D,H)",766
106,12,3300,"12-13(B,D,F,H)",766
1171,1,3302,2-3(E),766
330,7,3300,"4-5(B,D,F,H)",766
380,14,3302,"2-3(B,D,F,H)",766
514,2,3300,"8-9(A,C,E,G)",766
981,32,3301,"7(A,C,E,G)",766
Junior HR,6,3300,1(A-H),766
1170,2,3301,2-3(F),770
216,8,3300,"12-13(B,D,F,H)",770
426,1,3300,"8-9(B,D,F,H)",770
606,1,3300,"2-3(A,C,E,G)",770
850,1,3300,"10-11(A,C,E,G)",770
982,51,3301,"10(B,D,F,H)",770
846,1,3302,"6-7(B,D,F,H)",770
981,32,3301,"7(A,C,E,G)",770
983,32,3302,"7(A,C,E,G)",770
984,52,3302,"11(B,D,F,H)",770
106,2,3300,"4-5(A,C,E,G)",770
1171,2,3302,2-3(F),770
330,7,3300,"4-5(B,D,F,H)",770
382,1,3300,"12-13(A,C,E,G)",770
514,2,3300,"8-9(A,C,E,G)",770
845,1,3301,"6-7(B,D,F,H)",770
Junior HR,7,3300,1(A-H),770
806,1,3300,"14(A,C,E,G)",770
856,2,3300,"14(B,D,F,H)",770
1170,7,3301,8-9(C),784
335,5,3300,"12-13(B,D,F,H)",784
520,3,3300,"8-9(B,D,F,H)",784
922,1,3301,"6-7(B,D,F,H)",784
252,3,3300,"4-5(B,D,F,H)",784
982,52,3301,"11(B,D,F,H)",784
984,52,3302,"11(B,D,F,H)",784
106,1,3300,"2-3(A,C,E,G)",784
1171,6,3302,6-7(F),784
411,4,3300,"6-7(A,C,E,G)",784
558,2,3302,"8-9(A,C,E,G)",784
608,3,3300,"12-13(A,C,E,G)",784
981,52,3301,"11(A,C,E,G)",784
983,51,3302,"10(A,C,E,G)",784
Junior HR,9,3300,1(A-H),784
106,1,3300,"2-3(A,C,E,G)",786
1171,5,3302,6-7(E),786
427,1,3300,"4-5(B,D,F,H)",786
608,3,3300,"12-13(A,C,E,G)",786
742,2,3302,"6-7(B,D,F,H)",786
982,52,3301,"11(B,D,F,H)",786
1170,6,3301,6-7(F),786
254,2,3300,"10-11(A,C,E,G)",786
335,5,3300,"12-13(B,D,F,H)",786
520,3,3300,"8-9(B,D,F,H)",786
718,3,3301,"2-3(B,D,F,H)",786
719,9,3301,"8-9(A,C,E,G)",786
981,32,3301,"7(A,C,E,G)",786
983,42,3302,"9(A,C,E,G)",786
984,52,3302,"11(B,D,F,H)",786
Junior HR,10,3300,1(A-H),786
927,1,3300,"14(B,D,F,H)",786
510,4,3300,"12-13(A,E,G)",788
981,32,3301,"7(A,C,E,G)",788
510L,4,3300,12-13(C),788
1170,10,3301,10-11(F),788
982,32,3301,"7(B,D,F,H)",788
106,2,3300,"4-5(A,C,E,G)",788
408,5,3300,"2-3(B,D,F,H)",788
606,7,3300,"8-9(B,D,F,H)",788
860,3,3301,"8-9(A,C,E,G)",788
983,42,3302,"9(A,C,E,G)",788
984,32,3302,"7(B,D,F,H)",788
330,7,3300,"4-5(B,D,F,H)",788
Junior HR,1,3300,1(A-H),788
216,3,3300,"10-11(A,C,E,G)",788
